wavenumber_cm_inv,reflectance_percent
466.2068,25.31404853
466.689,25.43543332
467.1711,25.54522593
467.6532,25.63652599
468.1353,25.75485379
468.6174,25.86638308
469.0995,26.01243156
469.5817,26.13698602
470.0638,26.30515625
470.5459,26.45504523
471.028,26.58988702
471.5101,26.75911615
471.9922,26.91065431
472.4744,27.06406404
472.9565,27.19049583
473.4386,27.3236483
473.9207,27.42144208
474.4028,27.51622097
474.8849,27.58226972
475.3671,27.66198083
475.8492,27.73782324
476.3313,27.81777232
476.8134,27.90497277
477.2955,28.02072604
477.7776,28.13350763
478.2598,28.24813284
478.7419,28.38186707
479.224,28.48408904
479.7061,28.60815187
480.1882,28.708525
480.6703,28.8465051
481.1525,28.94205054
481.6346,29.03730755
482.1167,29.16479206
482.5988,29.2736056
483.0809,29.39234234
483.563,29.46688137
484.0452,29.61964056
484.5273,29.7091208
485.0094,29.83003503
485.4915,29.94165658
485.9736,30.08578658
486.4557,30.13187541
486.9379,30.26316858
487.42,30.35820593
487.9021,30.44323758
488.3842,30.52418144
488.8663,30.62573641
489.3484,30.6978835
489.8306,30.81413314
490.3127,30.92720895
490.7948,31.02293807
491.2769,31.13553298
491.759,31.23486491
492.2411,31.29738688
492.7233,31.4156533
493.2054,31.48830935
493.6875,31.55382161
494.1696,31.63616693
494.6517,31.71314974
495.1339,31.77897441
495.616,31.86235383
496.0981,31.9644002
496.5802,32.03255257
497.0623,32.12946511
497.5444,32.2108918
498.0266,32.28131273
498.5087,32.3865042
498.9908,32.45297481
499.4729,32.54831502
499.955,32.60725918
500.4371,32.67948166
500.9193,32.73021411
501.4014,32.79867056
501.8835,32.87439682
502.3656,32.89238662
502.8477,32.9605464
503.3298,32.99036407
503.812,33.04193031
504.2941,33.0733167
504.7762,33.10513063
505.2583,33.14230739
505.7404,33.17147677
506.2225,33.20086677
506.7047,33.23247206
507.1868,33.24979235
507.6689,33.28462332
508.151,33.29860356
508.6331,33.29452086
509.1152,33.31690875
509.5974,33.32586222
510.0795,33.33504097
510.5616,33.35390692
511.0437,33.35292199
511.5258,33.38783815
512.0079,33.4460746
512.4901,33.49341938
512.9722,33.53321109
513.4543,33.5538523
513.9364,33.60615374
514.4185,33.64900027
514.9006,33.70548372
515.3828,33.74257392
515.8649,33.7785001
516.347,33.82185954
516.8291,33.8579996
517.3112,33.86072534
517.7933,33.890724
518.2755,33.85719236
518.7576,33.86747497
519.2397,33.86575801
519.7218,33.86842264
520.2039,33.83599923
520.686,33.82757726
521.1682,33.82475426
521.6503,33.80378997
522.1324,33.79934931
522.6145,33.80624854
523.0966,33.78940278
523.5787,33.77343838
524.0609,33.77201421
524.543,33.77236094
525.0251,33.74808975
525.5072,33.73783395
525.9893,33.74193075
526.4714,33.71185533
526.9536,33.67419707
527.4357,33.65817217
527.9178,33.64997109
528.3999,33.59034223
528.882,33.55918422
529.3641,33.51445534
529.8463,33.49690316
530.3284,33.43622661
530.8105,33.38288065
531.2926,33.32110134
531.7747,33.25854746
532.2568,33.18032786
532.739,33.13448148
533.2211,33.0622757
533.7032,32.99913213
534.1853,32.94062479
534.6674,32.88522345
535.1495,32.82319426
535.6317,32.79206767
536.1138,32.73595458
536.5959,32.66391609
537.078,32.64241837
537.5601,32.56559214
538.0422,32.5033289
538.5244,32.4167484
539.0065,32.34076782
539.4886,32.26787492
539.9707,32.19936576
540.4528,32.1289215
540.9349,32.08184244
541.4171,32.00064512
541.8992,31.96378818
542.3813,31.90798481
542.8634,31.87016503
543.3455,31.84144461
543.8276,31.77496413
544.3098,31.72426084
544.7919,31.67643561
545.274,31.62286057
545.7561,31.55070156
546.2382,31.48029228
546.7203,31.39986892
547.2025,31.31556996
547.6846,31.23914784
548.1667,31.14903536
548.6488,31.08249625
549.1309,30.99517668
549.613,30.93416704
550.0952,30.85319313
550.5773,30.76943798
551.0594,30.71502347
551.5415,30.62743543
552.0236,30.56557011
552.5057,30.49138317
552.9879,30.42465596
553.47,30.35960887
553.9521,30.30309414
554.4342,30.24637769
554.9163,30.17083267
555.3984,30.11359388
555.8806,30.03952512
556.3627,29.97395039
556.8448,29.90945777
557.3269,29.85751847
557.809,29.77817965
558.2911,29.68166133
558.7733,29.62351609
559.2554,29.55081999
559.7375,29.46250477
560.2196,29.38279315
560.7017,29.32126875
561.1838,29.20527698
561.666,29.13467747
562.1481,29.06482078
562.6302,28.99440996
563.1123,28.90629663
563.5944,28.86720376
564.0765,28.81873739
564.5587,28.76501517
565.0408,28.74003475
565.5229,28.67776006
566.005,28.66735412
566.4871,28.61295024
566.9692,28.56372953
567.4514,28.53101026
567.9335,28.46876889
568.4156,28.43833426
568.8977,28.37170649
569.3798,28.33423823
569.8619,28.29370001
570.3441,28.251548
570.8262,28.21491953
571.3083,28.1629655
571.7904,28.13310285
572.2725,28.10786971
572.7546,28.07983831
573.2368,28.05918713
573.7189,28.04991033
574.201,28.03793108
574.6831,28.03513946
575.1652,28.04975582
575.6473,28.05107818
576.1295,28.09399836
576.6116,28.10864862
577.0937,28.13864586
577.5758,28.16448598
578.0579,28.19674829
578.54,28.22514
579.0222,28.228576
579.5043,28.24436982
579.9864,28.24000927
580.4685,28.22454185
580.9506,28.21725096
581.4327,28.22818317
581.9149,28.22885084
582.397,28.24540447
582.8791,28.23030678
583.3612,28.25691547
583.8433,28.2813444
584.3254,28.31474481
584.8076,28.35793297
585.2897,28.38832269
585.7718,28.43149178
586.2539,28.47931604
586.736,28.54161622
587.2181,28.54598828
587.7003,28.64032149
588.1824,28.67646679
588.6645,28.74558278
589.1466,28.79720781
589.6287,28.84534911
590.1108,28.88159117
590.593,28.95689451
591.0751,29.03464869
591.5572,29.10352784
592.0393,29.15961628
592.5214,29.21759343
593.0035,29.30493997
593.4857,29.38510282
593.9678,29.4897235
594.4499,29.57003634
594.932,29.65663445
595.4141,29.72628102
595.8962,29.80797106
596.3784,29.94068828
596.8605,30.01816141
597.3426,30.09439815
597.8247,30.21664171
598.3068,30.30685684
598.7889,30.39162575
599.2711,30.5321619
599.7532,30.5920849
600.2353,30.72587713
600.7174,30.81924117
601.1995,30.90702515
601.6816,30.99922417
602.1638,31.10461458
602.6459,31.18492393
603.128,31.27429785
603.6101,31.35373327
604.0922,31.44241844
604.5743,31.55230524
605.0565,31.62567137
605.5386,31.73730594
606.0207,31.86116339
606.5028,31.97854944
606.9849,32.10523936
607.467,32.22054375
607.9492,32.36227264
608.4313,32.47801748
608.9134,32.60246313
609.3955,32.70890042
609.8776,32.81654205
610.3597,32.91040449
610.8419,32.98518039
611.324,33.09187435
611.8061,33.12929577
612.2882,33.1853477
612.7703,33.26071795
613.2524,33.33487719
613.7346,33.38777143
614.2167,33.48396706
614.6988,33.51555399
615.1809,33.61203841
615.663,33.67781504
616.1451,33.76165422
616.6273,33.87918265
617.1094,33.95566294
617.5915,34.05858214
618.0736,34.19172801
618.5557,34.28792936
619.0378,34.393085
619.52,34.49538793
620.0021,34.57633661
620.4842,34.6984275
620.9663,34.74852274
621.4484,34.83485254
621.9305,34.9238356
622.4127,34.94388012
622.8948,35.02533283
623.3769,35.07287803
623.859,35.11227155
624.3411,35.15785876
624.8232,35.19475634
625.3054,35.21857637
625.7875,35.26524853
626.2696,35.30532597
626.7517,35.350337
627.2338,35.39272032
627.7159,35.4215124
628.1981,35.45598947
628.6802,35.51406867
629.1623,35.53945284
629.6444,35.56087116
630.1265,35.60394389
630.6086,35.59869344
631.0908,35.64252032
631.5729,35.63821749
632.055,35.67241523
632.5371,35.6936012
633.0192,35.73811981
633.5013,35.78105088
633.9835,35.80020208
634.4656,35.83626272
634.9477,35.84579375
635.4298,35.85735611
635.9119,35.86943919
636.394,35.88099185
636.8762,35.86694799
637.3583,35.85251167
637.8404,35.82560834
638.3225,35.81465558
638.8046,35.76843907
639.2867,35.71289175
639.7689,35.703138
640.251,35.65875888
640.7331,35.64951489
641.2152,35.60355493
641.6973,35.5945207
642.1794,35.56795522
642.6616,35.56231509
643.1437,35.54172214
643.6258,35.53247965
644.1079,35.50711976
644.59,35.48678772
645.0721,35.46370599
645.5543,35.43260774
646.0364,35.41460086
646.5185,35.3841495
647.0006,35.34866432
647.4827,35.30009109
647.9648,35.21815232
648.447,35.22917254
648.9291,35.16043434
649.4112,35.11797218
649.8933,35.05521118
650.3754,34.9967715
650.8575,34.94225977
651.3397,34.86102201
651.8218,34.81522168
652.3039,34.75528854
652.786,34.71612764
653.2681,34.66681865
653.7502,34.60394316
654.2324,34.54580396
654.7145,34.50802806
655.1966,34.46608693
655.6787,34.4188976
656.1608,34.36425243
656.6429,34.34737711
657.125,34.2862423
657.6072,34.23628293
658.0892,34.20891489
658.5714,34.16987407
659.0535,34.14820769
659.5356,34.1294586
660.0177,34.10250732
660.4999,34.09834816
660.9819,34.07880281
661.4641,34.09227712
661.9462,34.08342902
662.4283,34.08083391
662.9104,34.08532008
663.3926,34.08914178
663.8746,34.11155207
664.3568,34.099114
664.8389,34.12151806
665.321,34.13986838
665.8031,34.17153971
666.2853,34.20074671
666.7673,34.27291899
667.2495,34.34700473
667.7316,34.40199348
668.2137,34.49765905
668.6958,34.55277135
669.178,34.63585873
669.66,34.68778873
670.1422,34.72299514
670.6243,34.78764723
671.1064,34.82748531
671.5885,34.84045645
672.0707,34.87511265
672.5527,34.95398571
673.0349,35.013719
673.517,35.0986615
673.9991,35.17778003
674.4812,35.26213186
674.9634,35.37989953
675.4454,35.46995365
675.9276,35.54947184
676.4097,35.6681243
676.8918,35.78592916
677.3739,35.89152686
677.8561,35.99754557
678.3381,36.124395
678.8203,36.22800327
679.3024,36.34075332
679.7845,36.46054793
680.2666,36.5872532
680.7488,36.706354
681.2308,36.82767678
681.713,36.96416445
682.1951,37.08588842
682.6772,37.20760386
683.1593,37.3474797
683.6415,37.46285887
684.1235,37.61136295
684.6057,37.6938096
685.0878,37.82392722
685.5699,37.90889921
686.052,38.0172054
686.5342,38.12069969
687.0162,38.20500897
687.4984,38.30358582
687.9805,38.37391363
688.4626,38.48593278
688.9447,38.5819385
689.4269,38.66528713
689.9089,38.77718068
690.3911,38.88318049
690.8732,38.98482001
691.3553,39.08408603
691.8374,39.18845152
692.3196,39.29181937
692.8016,39.37224582
693.2838,39.48697748
693.7659,39.58323603
694.248,39.6516029
694.7301,39.69577375
695.2123,39.75612838
695.6943,39.80933107
696.1765,39.8475734
696.6586,39.91169602
697.1407,39.9441588
697.6228,39.96080551
698.105,40.00045181
698.587,40.0250969
699.0692,40.03801359
699.5513,40.08230201
700.0334,40.09472971
700.5155,40.09705004
700.9977,40.13135692
701.4797,40.14753966
701.9619,40.1402976
702.444,40.15138842
702.9261,40.16405849
703.4082,40.14739524
703.8904,40.1706223
704.3724,40.15554874
704.8546,40.16057804
705.3367,40.12479014
705.8188,40.1109644
706.3009,40.08060294
706.7831,40.07437514
707.2651,40.09432837
707.7473,40.06955789
708.2294,40.06031896
708.7115,40.06255241
709.1936,40.0552964
709.6758,40.05267094
710.1578,40.05806172
710.64,40.08588172
711.1221,40.06924152
711.6042,40.09081894
712.0863,40.08613483
712.5685,40.1034208
713.0505,40.14236586
713.5327,40.15676151
714.0148,40.21273015
714.4969,40.25631787
714.979,40.31513239
715.4612,40.36366801
715.9432,40.42593748
716.4254,40.51462265
716.9075,40.58198515
717.3896,40.67351859
717.8717,40.79144219
718.3539,40.88334087
718.8359,41.00812936
719.3181,41.13063929
719.8002,41.26437202
720.2823,41.4077846
720.7644,41.55177856
721.2466,41.69513598
721.7286,41.88343344
722.2108,42.05796735
722.6929,42.2116468
723.175,42.36848746
723.6571,42.544407
724.1393,42.72946113
724.6213,42.86376877
725.1035,43.02025721
725.5856,43.16575284
726.0677,43.32572774
726.5498,43.47166354
727.032,43.62836305
727.514,43.74492654
727.9962,43.88524032
728.4783,44.00621608
728.9604,44.12199803
729.4425,44.24715376
729.9247,44.35335007
730.4067,44.47979632
730.8889,44.53369638
731.371,44.62906086
731.8531,44.68546176
732.3352,44.77382039
732.8174,44.83419221
733.2994,44.88317958
733.7816,44.91359851
734.2637,44.9907561
734.7458,45.00694494
735.2279,45.06343911
735.7101,45.10380887
736.1921,45.13798183
736.6743,45.16365511
737.1564,45.20797982
737.6385,45.23740263
738.1206,45.26729355
738.6028,45.31433599
739.0848,45.35314402
739.567,45.39389093
740.0491,45.43935958
740.5312,45.52868383
741.0133,45.60011079
741.4955,45.67936764
741.9775,45.78454984
742.4597,45.89772949
742.9418,46.03169653
743.424,46.16651822
743.906,46.33512009
744.3882,46.48236699
744.8702,46.64070643
745.3524,46.81384563
745.8345,46.9865286
746.3167,47.17056547
746.7987,47.36130366
747.2809,47.55113836
747.7629,47.70553865
748.2451,47.89704419
748.7272,48.08905443
749.2094,48.21881011
749.6914,48.39552002
750.1736,48.56115388
750.6556,48.69040852
751.1378,48.84655731
751.6199,48.97464762
752.1021,49.1065119
752.5841,49.20368691
753.0663,49.32192654
753.5483,49.45519694
754.0305,49.55265484
754.5126,49.65590269
754.9948,49.78057539
755.4768,49.87079847
755.959,50.00217631
756.441,50.10879679
756.9232,50.22932823
757.4053,50.39122249
757.8875,50.5421058
758.3695,50.68802356
758.8517,50.88979325
759.3337,51.08702659
759.8159,51.26818912
760.298,51.48767776
760.7802,51.70225029
761.2622,51.9253809
761.7444,52.15173183
762.2264,52.37381903
762.7086,52.58045084
763.1907,52.79221589
763.6729,52.98027932
764.1549,53.17125935
764.6371,53.35499178
765.1191,53.51685896
765.6013,53.66923813
766.0834,53.84114419
766.5656,54.01206927
767.0476,54.15465218
767.5298,54.32720227
768.0118,54.51995846
768.494,54.72617182
768.9761,54.92967829
769.4583,55.13571845
769.9403,55.40821159
770.4225,55.63058399
770.9045,55.88996483
771.3867,56.17615678
771.8688,56.43778456
772.351,56.70248907
772.833,56.98080376
773.3152,57.24445121
773.7972,57.51752569
774.2794,57.80531776
774.7615,58.05445679
775.2437,58.3452051
775.7257,58.64899857
776.2079,58.93918568
776.6899,59.25007259
777.1721,59.55415275
777.6542,59.8798099
778.1364,60.188147
778.6184,60.51516777
779.1006,60.83941049
779.5826,61.19813163
780.0648,61.53575613
780.5469,61.88220487
781.0291,62.25256187
781.5111,62.60301408
781.9933,62.97920978
782.4753,63.37874848
782.9575,63.774777
783.4396,64.1770809
783.9218,64.58962624
784.4038,65.04645374
784.886,65.4836387
785.368,65.94319397
785.8502,66.41313127
786.3323,66.89606961
786.8145,67.41782432
787.2965,67.94552168
787.7787,68.46720452
788.2607,69.04291698
788.7429,69.65089946
789.225,70.2658848
789.7072,70.91333116
790.1892,71.58848736
790.6714,72.3017423
791.1534,73.05487785
791.6356,73.83961879
792.1177,74.68286214
792.5999,75.59001832
793.0819,76.52792479
793.5641,77.57222112
794.0461,78.65437304
794.5283,79.81055902
795.0104,81.02954106
795.4926,82.27404234
795.9746,83.54030788
796.4568,84.81694003
796.9388,86.06954548
797.421,87.29762935
797.9031,88.43874625
798.3853,89.47435338
798.8673,90.40100987
799.3495,91.22311765
799.8315,91.92215861
800.3137,92.48662516
800.7958,92.98451831
801.278,93.35603179
801.76,93.67934132
802.2422,93.9039385
802.7242,94.07022856
803.2064,94.24031476
803.6885,94.34717372
804.1707,94.43420505
804.6527,94.51848258
805.1349,94.58036454
805.6169,94.64217841
806.0991,94.70398908
806.5812,94.73140235
807.0634,94.79387395
807.5454,94.823934
808.0276,94.85538915
808.5096,94.88633506
808.9918,94.91628206
809.4739,94.94555617
809.9561,94.9829641
810.4381,95.02190281
810.9203,95.02610842
811.4023,95.04037571
811.8845,95.07063121
812.3666,95.09486303
812.8488,95.10328858
813.3308,95.11722458
813.813,95.13764749
814.295,95.170342
814.7772,95.15827749
815.2593,95.16697185
815.7415,95.19640326
816.2235,95.2072468
816.7057,95.22705383
817.1877,95.24407944
817.6699,95.24714269
818.152,95.2662784
818.6342,95.30526956
819.1162,95.32606106
819.5984,95.32436902
820.0804,95.33095552
820.5626,95.34893823
821.0447,95.35341237
821.5269,95.36694239
822.0089,95.37111645
822.4911,95.36459776
822.9731,95.34008006
823.4553,95.36263965
823.9374,95.35510386
824.4196,95.3672371
824.9016,95.3313387
825.3838,95.32999835
825.8658,95.33808238
826.348,95.3294839
826.8301,95.31711247
827.3123,95.3396006
827.7943,95.34665553
828.2765,95.32346667
828.7585,95.34717313
829.2407,95.35542554
829.7228,95.37530063
830.205,95.37769898
830.687,95.37280221
831.1692,95.36847651
831.6512,95.37561382
832.1334,95.35438668
832.6155,95.38499492
833.0977,95.35726891
833.5797,95.35153504
834.0619,95.35704086
834.5439,95.34070327
835.0261,95.32777116
835.5082,95.32593035
835.9904,95.30434432
836.4724,95.31707197
836.9546,95.2972311
837.4366,95.29307202
837.9188,95.28753306
838.4009,95.29580333
838.8831,95.27922828
839.3651,95.25199448
839.8473,95.2538989
840.3293,95.26303862
840.8115,95.22999469
841.2936,95.23201818
841.7758,95.21626983
842.2578,95.2092491
842.74,95.22560574
843.222,95.20593126
843.7042,95.20298694
844.1863,95.2003671
844.6685,95.2028825
845.1505,95.21296331
845.6327,95.20833191
846.1147,95.23688217
846.5969,95.23880115
847.079,95.23079294
847.5612,95.22700787
848.0432,95.23928987
848.5254,95.23253574
849.0074,95.22826343
849.4896,95.197385
849.9717,95.22061647
850.4539,95.20099349
850.9359,95.21846868
851.4181,95.20761035
851.9001,95.21141538
852.3823,95.21821531
852.8644,95.2204256
853.3466,95.21588904
853.8286,95.19116439
854.3108,95.21822769
854.7928,95.20455871
855.275,95.2061752
855.7571,95.20977956
856.2393,95.21341192
856.7213,95.19044743
857.2035,95.18596614
857.6855,95.19821811
858.1677,95.17178397
858.6498,95.21481712
859.132,95.1961759
859.614,95.20707916
860.0962,95.19196321
860.5782,95.19961447
861.0604,95.19306693
861.5425,95.19909725
862.0247,95.19678153
862.5067,95.1926769
862.9889,95.19798092
863.4709,95.16987953
863.9531,95.18753636
864.4352,95.17255247
864.9174,95.18392896
865.3994,95.15525232
865.8816,95.1646436
866.3636,95.17453687
866.8458,95.15367154
867.3279,95.15318317
867.8101,95.15977543
868.2921,95.16189219
868.7743,95.12036091
869.2563,95.14094284
869.7385,95.10538219
870.2206,95.09010524
870.7028,95.09172121
871.1848,95.06595431
871.667,95.04116443
872.149,95.03979155
872.6312,95.0249557
873.1133,95.01312646
873.5955,95.01622097
874.0775,94.9965232
874.5597,94.98974405
875.0417,94.97202469
875.5239,94.98406384
876.006,94.95220109
876.4882,94.93799312
876.9702,94.93418938
877.4524,94.91053041
877.9344,94.91500509
878.4166,94.9197518
878.8987,94.90841686
879.3809,94.90601589
879.8629,94.90567413
880.3451,94.90309177
880.8271,94.87677915
881.3093,94.88747322
881.7914,94.88278593
882.2736,94.87843745
882.7556,94.85654842
883.2378,94.85714026
883.7198,94.81505158
884.202,94.80581363
884.6841,94.78730253
885.1663,94.76618977
885.6483,94.75808157
886.1305,94.70959255
886.6125,94.69721194
887.0947,94.6804654
887.5768,94.70039119
888.059,94.6463332
888.541,94.63156133
889.0232,94.61675813
889.5052,94.60492906
889.9874,94.58629074
890.4695,94.60465524
890.9517,94.56216891
891.4337,94.56946693
891.9159,94.5654348
892.3979,94.55113531
892.8801,94.53541882
893.3622,94.52698458
893.8444,94.50813075
894.3264,94.5039394
894.8086,94.50406254
895.2906,94.48127213
895.7728,94.47749712
896.2549,94.4771224
896.7371,94.47157291
897.2191,94.4634843
897.7013,94.44945094
898.1833,94.44323911
898.6655,94.44160616
899.1476,94.42654708
899.6298,94.44274835
900.1118,94.41368402
900.594,94.38240233
901.076,94.38976128
901.5582,94.36282882
902.0403,94.33439907
902.5225,94.34700081
903.0045,94.31995777
903.4867,94.29351619
903.9688,94.29280309
904.4509,94.28622648
904.933,94.26974163
905.4152,94.25073272
905.8972,94.21549739
906.3794,94.19008084
906.8615,94.17770374
907.3436,94.15981284
907.8257,94.13097917
908.3079,94.12257823
908.7899,94.12487959
909.2721,94.10818819
909.7542,94.07297576
910.2363,94.06919742
910.7184,94.08774182
911.2006,94.05833959
911.6826,94.05269743
912.1647,94.07443639
912.6469,94.04867991
913.129,94.056949
913.6111,94.04481482
914.0932,94.02400746
914.5753,94.01808952
915.0574,93.99957432
915.5396,93.95955968
916.0217,93.95955649
916.5038,93.92913181
916.9859,93.90721811
917.468,93.87451809
917.9501,93.85295194
918.4323,93.81936494
918.9144,93.80722326
919.3965,93.73609068
919.8786,93.70784266
920.3607,93.67890539
920.8428,93.65277454
921.325,93.6273753
921.8071,93.58504164
922.2892,93.53438298
922.7713,93.49943025
923.2534,93.44316019
923.7355,93.41698246
924.2177,93.35872149
924.6998,93.3208445
925.1819,93.27129207
925.664,93.228387
926.1461,93.17972968
926.6282,93.1054275
927.1104,93.05028479
927.5925,92.98277208
928.0746,92.90314284
928.5567,92.84956894
929.0388,92.75590752
929.5209,92.66235079
930.0031,92.59713557
930.4852,92.5208824
930.9673,92.45682251
931.4494,92.38430541
931.9315,92.3114296
932.4136,92.22700953
932.8958,92.15425479
933.3779,92.0894541
933.86,91.99437292
934.3421,91.91290317
934.8242,91.82281373
935.3063,91.6845857
935.7885,91.58537535
936.2706,91.44165978
936.7527,91.32483908
937.2348,91.18759714
937.7169,91.0803449
938.199,90.94152898
938.6812,90.81607507
939.1633,90.73057345
939.6454,90.62483434
940.1275,90.55649599
940.6096,90.51852031
941.0917,90.46898912
941.5739,90.44385944
942.056,90.41213778
942.5381,90.41258247
943.0202,90.41440506
943.5023,90.40510301
943.9844,90.3903714
944.4666,90.39393948
944.9487,90.35146089
945.4308,90.3200029
945.9129,90.28832403
946.395,90.23124172
946.8771,90.1431842
947.3593,90.07986092
947.8414,89.98796732
948.3235,89.86757619
948.8056,89.75230184
949.2877,89.62737347
949.7698,89.47364584
950.252,89.31032661
950.7341,89.14818636
951.2162,89.00599248
951.6983,88.82492475
952.1804,88.6318162
952.6625,88.43774202
953.1447,88.2188458
953.6268,87.99849821
954.1089,87.77546036
954.591,87.50593448
955.0731,87.21918455
955.5552,86.91308449
956.0374,86.57152813
956.5195,86.18663859
957.0016,85.76476701
957.4837,85.310016
957.9658,84.74726795
958.4479,84.15611659
958.9301,83.4668564
959.4122,82.71765727
959.8943,81.88487729
960.3764,80.9749598
960.8585,80.01608202
961.3406,79.01385226
961.8228,78.01955728
962.3049,77.0183242
962.787,76.11172481
963.2691,75.21905707
963.7512,74.45428849
964.2333,73.74401693
964.7155,73.09959292
965.1976,72.53126015
965.6797,71.94480015
966.1618,71.32603029
966.6439,70.59790033
967.126,69.75106532
967.6082,68.73045366
968.0903,67.4563004
968.5724,65.95805807
969.0545,64.17474414
969.5366,62.07364029
970.0187,59.70395376
970.5009,57.02443114
970.983,54.06950068
971.4651,50.80024641
971.9472,47.28083233
972.4293,43.5387717
972.9114,39.61613912
973.3936,35.5477911
973.8757,31.47884941
974.3578,27.42546291
974.8399,23.48081974
975.322,19.75126929
975.8041,16.37526034
976.2863,13.34600694
976.7684,10.74829833
977.2505,8.683173073
977.7326,7.103271796
978.2147,6.026165829
978.6968,5.40105331
979.179,5.214873551
979.6611,5.35776912
980.1432,5.804198993
980.6253,6.445128319
981.1074,7.165898295
981.5895,7.968550933
982.0717,8.745480613
982.5538,9.506929196
983.0359,10.14310645
983.518,10.65749813
984.0001,11.08337008
984.4822,11.34907901
984.9644,11.50605701
985.4465,11.54895256
985.9286,11.49231931
986.4107,11.27933047
986.8928,11.04392318
987.3749,10.72780646
987.8571,10.30558867
988.3392,9.895767242
988.8213,9.434534601
989.3034,8.925833823
989.7855,8.429643272
990.2676,7.961977986
990.7498,7.441576199
991.2319,6.981282135
991.714,6.512680443
992.1961,6.03603553
992.6782,5.638019877
993.1603,5.225176875
993.6425,4.893923944
994.1246,4.556442151
994.6067,4.26091001
995.0888,3.969846338
995.5709,3.746761949
996.053,3.524511171
996.5352,3.348603802
997.0173,3.202702651
997.4994,3.063509809
997.9815,2.976122951
998.4636,2.895897048
998.9457,2.86935148
999.4279,2.829861503
999.91,2.838399419
1000.392,2.842947841
1000.874,2.894105895
1001.356,2.949281618
1001.838,3.015509404
1002.321,3.086265158
1002.803,3.194670074
1003.285,3.270270574
1003.767,3.404994085
1004.249,3.462742752
1004.731,3.574978658
1005.213,3.678801847
1005.695,3.771732357
1006.177,3.893303642
1006.66,3.988919355
1007.142,4.068704976
1007.624,4.168356444
1008.106,4.258768092
1008.588,4.336193193
1009.07,4.391530869
1009.552,4.45168372
1010.034,4.520505338
1010.517,4.564827102
1010.999,4.60327891
1011.481,4.624887964
1011.963,4.665065187
1012.445,4.678787653
1012.927,4.671762798
1013.409,4.648189285
1013.891,4.668177922
1014.373,4.634099177
1014.856,4.621610991
1015.338,4.576390317
1015.82,4.51595423
1016.302,4.441618353
1016.784,4.360192653
1017.266,4.288258795
1017.748,4.190721732
