wavenumber_cm_inv,reflectance_percent
517.3112,36.82312733
517.7933,36.86165944
518.2755,36.86094241
518.7576,36.88658715
519.2397,36.87514343
519.7218,36.8981455
520.2039,36.87539413
520.686,36.86007657
521.1682,36.8542084
521.6503,36.84020354
522.1324,36.84505385
522.6145,36.83851739
523.0966,36.84515911
523.5787,36.87033862
524.0609,36.86472382
524.543,36.87569668
525.0251,36.87967715
525.5072,36.84629174
525.9893,36.85018061
526.4714,36.81960799
526.9536,36.80009892
527.4357,36.75869702
527.9178,36.72761653
528.3999,36.69670253
528.882,36.65020821
529.3641,36.61733233
529.8463,36.57166694
530.3284,36.50906905
530.8105,36.45501218
531.2926,36.41733299
531.7747,36.36180644
532.2568,36.31360981
532.739,36.28154802
533.2211,36.21568957
533.7032,36.15914311
534.1853,36.10686539
534.6674,36.04470903
535.1495,35.96564565
535.6317,35.90893218
536.1138,35.87042849
536.5959,35.84142802
537.078,35.81464903
537.5601,35.75319662
538.0422,35.7022078
538.5244,35.6562134
539.0065,35.61335708
539.4886,35.57636651
539.9707,35.51380584
540.4528,35.43354505
540.9349,35.35052491
541.4171,35.2834676
541.8992,35.18807665
542.3813,35.09285812
542.8634,34.98330587
543.3455,34.89039173
543.8276,34.80103942
544.3098,34.69447224
544.7919,34.61606467
545.274,34.53538566
545.7561,34.44998632
546.2382,34.37655445
546.7203,34.31496076
547.2025,34.26995453
547.6846,34.22775663
548.1667,34.17220845
548.6488,34.14739854
549.1309,34.09583355
549.613,34.01800465
550.0952,33.97309611
550.5773,33.88592366
551.0594,33.80754383
551.5415,33.71242391
552.0236,33.6194308
552.5057,33.53096756
552.9879,33.4110336
553.47,33.33245582
553.9521,33.23625409
554.4342,33.13638764
554.9163,33.03020558
555.3984,32.94140324
555.8806,32.8581552
556.3627,32.76283768
556.8448,32.66374423
557.3269,32.5889954
557.809,32.4937353
558.2911,32.44384158
558.7733,32.37436318
559.2554,32.31083924
559.7375,32.26225558
560.2196,32.19796758
560.7017,32.14124796
561.1838,32.11238821
561.666,32.06574541
562.1481,32.01435688
562.6302,31.98635907
563.1123,31.91328315
563.5944,31.86286621
564.0765,31.82331255
564.5587,31.74591896
565.0408,31.68843963
565.5229,31.63683272
566.005,31.58653007
566.4871,31.52245358
566.9692,31.48218766
567.4514,31.45520052
567.9335,31.3753292
568.4156,31.36225386
568.8977,31.31182487
569.3798,31.25460513
569.8619,31.23240215
570.3441,31.17315274
570.8262,31.15510367
571.3083,31.1065217
571.7904,31.10707796
572.2725,31.0559743
572.7546,31.04238632
573.2368,31.02794186
573.7189,30.99286201
574.201,30.98090083
574.6831,30.95144099
575.1652,30.93800836
575.6473,30.89589389
576.1295,30.86794404
576.6116,30.84612707
577.0937,30.83298302
577.5758,30.79245345
578.0579,30.77915782
578.54,30.77027333
579.0222,30.77053589
579.5043,30.7757477
579.9864,30.77027249
580.4685,30.76729008
580.9506,30.75448987
581.4327,30.78773768
581.9149,30.79655744
582.397,30.80144499
582.8791,30.81817898
583.3612,30.8396742
583.8433,30.87152809
584.3254,30.90083391
584.8076,30.93513698
585.2897,30.96410407
585.7718,31.02706868
586.2539,31.0584151
586.736,31.10280862
587.2181,31.17015449
587.7003,31.21408131
588.1824,31.27416574
588.6645,31.32938308
589.1466,31.37428774
589.6287,31.42067374
590.1108,31.48184934
590.593,31.5468609
591.0751,31.59555311
591.5572,31.64281609
592.0393,31.70770493
592.5214,31.7863133
593.0035,31.82336611
593.4857,31.93734504
593.9678,32.01782102
594.4499,32.10178589
594.932,32.17202692
595.4141,32.28543238
595.8962,32.3596864
596.3784,32.42630123
596.8605,32.53074696
597.3426,32.59905133
597.8247,32.67662386
598.3068,32.75065145
598.7889,32.82477481
599.2711,32.93349944
599.7532,33.01255453
600.2353,33.130823
600.7174,33.21401491
601.1995,33.34094334
601.6816,33.47342443
602.1638,33.58244654
602.6459,33.72522855
603.128,33.84409755
603.6101,33.95874446
604.0922,34.10161746
604.5743,34.19135036
605.0565,34.30786962
605.5386,34.41597627
606.0207,34.50929252
606.5028,34.61230668
606.9849,34.71435917
607.467,34.84011936
607.9492,34.88846081
608.4313,34.99587152
608.9134,35.10390051
609.3955,35.19330406
609.8776,35.29513472
610.3597,35.38748718
610.8419,35.4682299
611.324,35.5941399
611.8061,35.68048348
612.2882,35.77816231
612.7703,35.88225246
613.2524,35.98275134
613.7346,36.08485391
614.2167,36.20228783
614.6988,36.32176449
615.1809,36.43057725
615.663,36.53559406
616.1451,36.65893089
616.6273,36.8064797
617.1094,36.8817007
617.5915,36.97090759
618.0736,37.06087718
618.5557,37.15085409
619.0378,37.21150783
619.52,37.29713412
620.0021,37.34840858
620.4842,37.42015462
620.9663,37.49416849
621.4484,37.56838829
621.9305,37.626031
622.4127,37.69490644
622.8948,37.76251689
623.3769,37.82733278
623.859,37.86964717
624.3411,37.92306133
624.8232,38.00715881
625.3054,38.07961861
625.7875,38.13897471
626.2696,38.20553314
626.7517,38.26023873
627.2338,38.3267196
627.7159,38.39823466
628.1981,38.45910457
628.6802,38.51403137
629.1623,38.57225525
629.6444,38.64724166
630.1265,38.66847099
630.6086,38.71406455
631.0908,38.75883211
631.5729,38.82287557
632.055,38.80862236
632.5371,38.86385898
633.0192,38.89226438
633.5013,38.91050848
633.9835,38.93124943
634.4656,38.93524361
634.9477,38.94950834
635.4298,38.96382774
635.9119,38.95993495
636.394,38.97870212
636.8762,38.99595721
637.3583,39.00787663
637.8404,39.02645874
638.3225,39.02505342
638.8046,39.05296137
639.2867,39.04556052
639.7689,39.07931766
640.251,39.0559924
640.7331,39.06697748
641.2152,39.05536276
641.6973,39.07769984
642.1794,39.0425059
642.6616,39.03281648
643.1437,39.0257332
643.6258,39.00051434
644.1079,38.98498497
644.59,38.95474756
645.0721,38.90595435
645.5543,38.90348259
646.0364,38.87806414
646.5185,38.83378269
647.0006,38.79842664
647.4827,38.78183779
647.9648,38.74430796
648.447,38.71876514
648.9291,38.72613441
649.4112,38.67610067
649.8933,38.65138756
650.3754,38.62044906
650.8575,38.62335998
651.3397,38.54596218
651.8218,38.51878031
652.3039,38.46930377
652.786,38.42255212
653.2681,38.35755937
653.7502,38.29670765
654.2324,38.23143704
654.7145,38.18587181
655.1966,38.12939158
655.6787,38.07853477
656.1608,38.04538291
656.6429,37.98520509
657.125,37.96543943
657.6072,37.91194205
658.0892,37.88297667
658.5714,37.83822563
659.0535,37.80170686
659.5356,37.74933163
660.0177,37.72745647
660.4999,37.67868462
660.9819,37.65072884
661.4641,37.63002727
661.9462,37.61791505
662.4283,37.570408
662.9104,37.55552927
663.3926,37.55359713
663.8746,37.53427123
664.3568,37.53307863
664.8389,37.54328359
665.321,37.59108502
665.8031,37.61821145
666.2853,37.67100047
666.7673,37.76495538
667.2495,37.85212996
667.7316,37.9548193
668.2137,38.08729594
668.6958,38.17387609
669.178,38.23100427
669.66,38.2697899
670.1422,38.27908165
670.6243,38.30200531
671.1064,38.31935219
671.5885,38.34589771
672.0707,38.3628472
672.5527,38.39219391
673.0349,38.43375354
673.517,38.4963783
673.9991,38.55472702
674.4812,38.60355577
674.9634,38.70705189
675.4454,38.77086239
675.9276,38.86365841
676.4097,38.94385511
676.8918,39.03561059
677.3739,39.12845294
677.8561,39.25671564
678.3381,39.35157807
678.8203,39.45394174
679.3024,39.56106454
679.7845,39.67996513
680.2666,39.81883953
680.7488,39.93951962
681.2308,40.08949088
681.713,40.22758696
682.1951,40.3788685
682.6772,40.51721183
683.1593,40.65766739
683.6415,40.78839509
684.1235,40.92642026
684.6057,41.06088602
685.0878,41.17884525
685.5699,41.3403833
686.052,41.43922942
686.5342,41.55114789
687.0162,41.67481436
687.4984,41.8222882
687.9805,41.90245222
688.4626,42.04302897
688.9447,42.14643884
689.4269,42.23567615
689.9089,42.31949483
690.3911,42.43909295
690.8732,42.51449181
691.3553,42.59469334
691.8374,42.6909254
692.3196,42.75905066
692.8016,42.81031169
693.2838,42.88016696
693.7659,42.93187353
694.248,43.02503246
694.7301,43.06387833
695.2123,43.13744233
695.6943,43.16597071
696.1765,43.20677299
696.6586,43.25544435
697.1407,43.28657527
697.6228,43.30209044
698.105,43.32926493
698.587,43.37557023
699.0692,43.37898
699.5513,43.37375972
700.0334,43.38185424
700.5155,43.37214987
700.9977,43.40952182
701.4797,43.37603002
701.9619,43.40032527
702.444,43.37712999
702.9261,43.37617541
703.4082,43.38579795
703.8904,43.3658012
704.3724,43.35197983
704.8546,43.35266346
705.3367,43.36465155
705.8188,43.32448184
706.3009,43.33918586
706.7831,43.31172405
707.2651,43.31099147
707.7473,43.28866932
708.2294,43.26442304
708.7115,43.272382
709.1936,43.23919184
709.6758,43.2381192
710.1578,43.2257182
710.64,43.24956462
711.1221,43.24952664
711.6042,43.27319531
712.0863,43.31488587
712.5685,43.30568151
713.0505,43.35698114
713.5327,43.35042998
714.0148,43.41699631
714.4969,43.45128053
714.979,43.49105211
715.4612,43.56607495
715.9432,43.63997645
716.4254,43.7032717
716.9075,43.79592838
717.3896,43.89012992
717.8717,43.99798463
718.3539,44.11773231
718.8359,44.24299344
719.3181,44.366598
719.8002,44.52528019
720.2823,44.66213632
720.7644,44.81241159
721.2466,44.9399154
721.7286,45.0841889
722.2108,45.23824911
722.6929,45.38699636
723.175,45.54876214
723.6571,45.7010239
724.1393,45.85234447
724.6213,46.02294162
725.1035,46.18487784
725.5856,46.33152967
726.0677,46.52359825
726.5498,46.65624501
727.032,46.80963285
727.514,46.98491449
727.9962,47.12168281
728.4783,47.26112784
728.9604,47.41318433
729.4425,47.56276189
729.9247,47.68422415
730.4067,47.80639869
730.8889,47.91218885
731.371,48.00082011
731.8531,48.11963108
732.3352,48.19628525
732.8174,48.27756231
733.2994,48.31939763
733.7816,48.37532935
734.2637,48.44552419
734.7458,48.50791125
735.2279,48.523818
735.7101,48.56401381
736.1921,48.61213786
736.6743,48.63095311
737.1564,48.67317521
737.6385,48.69511578
738.1206,48.72988285
738.6028,48.782327
739.0848,48.80598739
739.567,48.8615742
740.0491,48.91781012
740.5312,48.98906203
741.0133,49.04752552
741.4955,49.15553314
741.9775,49.23272629
742.4597,49.37541401
742.9418,49.48593178
743.424,49.6449293
743.906,49.81355897
744.3882,49.97643813
744.8702,50.17040256
745.3524,50.33880095
745.8345,50.52905214
746.3167,50.72218721
746.7987,50.92327412
747.2809,51.11881116
747.7629,51.28696429
748.2451,51.47143235
748.7272,51.64725498
749.2094,51.82362303
749.6914,52.00117322
750.1736,52.15299336
750.6556,52.30320541
751.1378,52.46847268
751.6199,52.61273705
752.1021,52.7581903
752.5841,52.87218634
753.0663,53.01410287
753.5483,53.10431028
754.0305,53.22680413
754.5126,53.32217277
754.9948,53.42855302
755.4768,53.54263304
755.959,53.6458225
756.441,53.74879593
756.9232,53.90739557
757.4053,54.02983636
757.8875,54.16681528
758.3695,54.35368679
758.8517,54.52693527
759.3337,54.74082608
759.8159,54.94567741
760.298,55.15926974
760.7802,55.38840541
761.2622,55.61446817
761.7444,55.85839439
762.2264,56.09020486
762.7086,56.33641163
763.1907,56.5580007
763.6729,56.75786624
764.1549,56.96129674
764.6371,57.14957911
765.1191,57.35714144
765.6013,57.51830416
766.0834,57.67002903
766.5656,57.83303426
767.0476,58.01379091
767.5298,58.17937933
768.0118,58.36974978
768.494,58.57198406
768.9761,58.80988846
769.4583,59.03768441
769.9403,59.29874297
770.4225,59.54549722
770.9045,59.82418147
771.3867,60.10987082
771.8688,60.36116625
772.351,60.6511542
772.833,60.93174322
773.3152,61.24450735
773.7972,61.50673144
774.2794,61.81454825
774.7615,62.11878709
775.2437,62.42356265
775.7257,62.75224304
776.2079,63.0378043
776.6899,63.37823896
777.1721,63.67094489
777.6542,64.04317176
778.1364,64.34973924
778.6184,64.7213814
779.1006,65.06323285
779.5826,65.42197573
780.0648,65.79365831
780.5469,66.16666738
781.0291,66.5685539
781.5111,66.95060458
781.9933,67.37353785
782.4753,67.79130792
782.9575,68.2228284
783.4396,68.66828202
783.9218,69.1220185
784.4038,69.59857182
784.886,70.08610622
785.368,70.56675744
785.8502,71.08539208
786.3323,71.61954779
786.8145,72.14338707
787.2965,72.72232833
787.7787,73.32811517
788.2607,73.93930739
788.7429,74.60932778
789.225,75.26236351
789.7072,75.94776371
790.1892,76.69854087
790.6714,77.4646389
791.1534,78.24907005
791.6356,79.10197783
792.1177,79.99637855
792.5999,80.95838134
793.0819,81.98291967
793.5641,83.07141159
794.0461,84.23734087
794.5283,85.47385806
795.0104,86.76632383
795.4926,88.11481113
795.9746,89.48923845
796.4568,90.88530085
796.9388,92.24365575
797.421,93.57302468
797.9031,94.79781522
798.3853,95.96545372
798.8673,97.00733974
799.3495,97.89081444
799.8315,98.64819247
800.3137,99.29109897
800.7958,99.81005902
801.278,100.2210701
801.76,100.5514397
802.2422,100.8119658
802.7242,101.029481
803.2064,101.1935566
803.6885,101.3311622
804.1707,101.4411049
804.6527,101.5307995
805.1349,101.6155518
805.6169,101.6616755
806.0991,101.7668845
806.5812,101.8131753
807.0634,101.8345506
807.5454,101.8804942
808.0276,101.9382973
808.5096,101.9693877
808.9918,102.0129645
809.4739,102.0827286
809.9561,102.1129038
810.4381,102.1427075
810.9203,102.1892925
811.4023,102.235774
811.8845,102.2618493
812.3666,102.2960981
812.8488,102.3126604
813.3308,102.336637
813.813,102.345406
814.295,102.3621051
814.7772,102.3795074
815.2593,102.3826323
815.7415,102.4160634
816.2235,102.4260135
816.7057,102.4267845
817.1877,102.4483204
817.6699,102.431023
818.152,102.4677633
818.6342,102.4631796
819.1162,102.4828347
819.5984,102.4927996
820.0804,102.4896563
820.5626,102.5051847
821.0447,102.5086224
821.5269,102.5198431
822.0089,102.5384764
822.4911,102.5730943
822.9731,102.566056
823.4553,102.5824267
823.9374,102.6116388
824.4196,102.6251439
824.9016,102.6390067
825.3838,102.6535604
825.8658,102.6519755
826.348,102.672697
826.8301,102.682131
827.3123,102.6984172
827.7943,102.6904694
828.2765,102.7147599
828.7585,102.7113124
829.2407,102.7079554
829.7228,102.7393552
830.205,102.7197714
830.687,102.7214959
831.1692,102.7140446
831.6512,102.7229786
832.1334,102.7197958
832.6155,102.726924
833.0977,102.6965123
833.5797,102.6926578
834.0619,102.6903122
834.5439,102.6662576
835.0261,102.6676736
835.5082,102.6404801
835.9904,102.6056643
836.4724,102.5923301
836.9546,102.5763119
837.4366,102.5511296
837.9188,102.5440507
838.4009,102.5354133
838.8831,102.5199808
839.3651,102.4931721
839.8473,102.4999874
840.3293,102.502292
840.8115,102.5165465
841.2936,102.5054474
841.7758,102.529346
842.2578,102.5434619
842.74,102.5508448
843.222,102.5648925
843.7042,102.5515574
844.1863,102.5866837
844.6685,102.5829825
845.1505,102.5963474
845.6327,102.6021626
846.1147,102.614342
846.5969,102.5938066
847.079,102.5790456
847.5612,102.5826257
848.0432,102.576267
848.5254,102.5885147
849.0074,102.5946132
849.4896,102.5599059
849.9717,102.5912448
850.4539,102.5687939
850.9359,102.5939628
851.4181,102.5736641
851.9001,102.5717811
852.3823,102.568921
852.8644,102.5829972
853.3466,102.5649611
853.8286,102.5427932
854.3108,102.5638014
854.7928,102.5558235
855.275,102.5561616
855.7571,102.5415628
856.2393,102.5465728
856.7213,102.5306449
857.2035,102.5617652
857.6855,102.5523716
858.1677,102.5564143
858.6498,102.5585146
859.132,102.5688827
859.614,102.5571229
860.0962,102.5766213
860.5782,102.5898906
861.0604,102.597592
861.5425,102.6024672
862.0247,102.5964241
862.5067,102.6117072
862.9889,102.630978
863.4709,102.6133761
863.9531,102.6252538
864.4352,102.6248734
864.9174,102.6060746
865.3994,102.5921749
865.8816,102.5961248
866.3636,102.5973379
866.8458,102.5926271
867.3279,102.576321
867.8101,102.5526408
868.2921,102.5640502
868.7743,102.5392472
869.2563,102.5323585
869.7385,102.5217576
870.2206,102.5219775
870.7028,102.5154424
871.1848,102.4921585
871.667,102.5313363
872.149,102.5107604
872.6312,102.512454
873.1133,102.5276335
873.5955,102.5140769
874.0775,102.521976
874.5597,102.4816837
875.0417,102.5127646
875.5239,102.505112
876.006,102.4930759
876.4882,102.4948401
876.9702,102.4941274
877.4524,102.4790139
877.9344,102.4885511
878.4166,102.4855374
878.8987,102.4927731
879.3809,102.4807516
879.8629,102.4914104
880.3451,102.4657164
880.8271,102.4533962
881.3093,102.4605341
881.7914,102.4661478
882.2736,102.4240146
882.7556,102.4078119
883.2378,102.3887955
883.7198,102.3868827
884.202,102.3510613
884.6841,102.3408021
885.1663,102.312238
885.6483,102.2961511
886.1305,102.2937683
886.6125,102.2683062
887.0947,102.2594039
887.5768,102.2173021
888.059,102.21962
888.541,102.2184949
889.0232,102.1957341
889.5052,102.1724474
889.9874,102.1632454
890.4695,102.13893
890.9517,102.1173285
891.4337,102.1137053
891.9159,102.0766276
892.3979,102.0730385
892.8801,102.0231194
893.3622,102.0217729
893.8444,102.0024885
894.3264,101.9903823
894.8086,101.9625754
895.2906,101.953099
895.7728,101.9218581
896.2549,101.9138569
896.7371,101.9048203
897.2191,101.8738751
897.7013,101.850664
898.1833,101.8161132
898.6655,101.7879421
899.1476,101.7771217
899.6298,101.7325334
900.1118,101.7295593
900.594,101.6852902
901.076,101.6704837
901.5582,101.6642556
902.0403,101.6471716
902.5225,101.6258941
903.0045,101.6314966
903.4867,101.6046151
903.9688,101.595971
904.4509,101.5748809
904.933,101.5751221
905.4152,101.545102
905.8972,101.543689
906.3794,101.5266206
906.8615,101.515876
907.3436,101.4808487
907.8257,101.4689774
908.3079,101.4379443
908.7899,101.4280591
909.2721,101.4052685
909.7542,101.3744017
910.2363,101.3877146
910.7184,101.3497988
911.2006,101.3369971
911.6826,101.3103572
912.1647,101.3142964
912.6469,101.2743294
913.129,101.2557764
913.6111,101.2286686
914.0932,101.2250418
914.5753,101.2012727
915.0574,101.169686
915.5396,101.1612703
916.0217,101.1158163
916.5038,101.0638971
916.9859,101.0405634
917.468,101.0163334
917.9501,100.9542444
918.4323,100.9300867
918.9144,100.8857702
919.3965,100.8799158
919.8786,100.8162322
920.3607,100.7978287
920.8428,100.7632353
921.325,100.7208821
921.8071,100.6816772
922.2892,100.6511997
922.7713,100.5806148
923.2534,100.5445905
923.7355,100.4842071
924.2177,100.4557016
924.6998,100.4008665
925.1819,100.3219458
925.664,100.2504994
926.1461,100.1968985
926.6282,100.1160369
927.1104,100.0619838
927.5925,99.98292282
928.0746,99.93787406
928.5567,99.85574709
929.0388,99.79801165
929.5209,99.71251705
930.0031,99.64885058
930.4852,99.54510665
930.9673,99.47367048
931.4494,99.37186621
931.9315,99.31436173
932.4136,99.23067241
932.8958,99.11015648
933.3779,99.01220015
933.86,98.90348981
934.3421,98.79014402
934.8242,98.66979539
935.3063,98.55840385
935.7885,98.4430045
936.2706,98.29603065
936.7527,98.17207168
937.2348,98.04213181
937.7169,97.91526551
938.199,97.7621855
938.6812,97.63733264
939.1633,97.52800442
939.6454,97.44068382
940.1275,97.35934852
940.6096,97.29580094
941.0917,97.24928044
941.5739,97.23115857
942.056,97.20262071
942.5381,97.17199381
943.0202,97.16122633
943.5023,97.16902128
943.9844,97.13172019
944.4666,97.10404342
944.9487,97.06464213
945.4308,97.0066034
945.9129,96.93887435
946.395,96.84937197
946.8771,96.74221151
947.3593,96.61802637
947.8414,96.48312625
948.3235,96.36151052
948.8056,96.2141285
949.2877,96.04789632
949.7698,95.8785544
950.252,95.7068374
950.7341,95.4973071
951.2162,95.27487682
951.6983,95.04501985
952.1804,94.81086064
952.6625,94.54573352
953.1447,94.26130316
953.6268,93.98646179
954.1089,93.65774789
954.591,93.29328846
955.0731,92.89010694
955.5552,92.45891615
956.0374,91.96053557
956.5195,91.39496838
957.0016,90.80148771
957.4837,90.09574601
957.9658,89.30939735
958.4479,88.39039465
958.9301,87.35651759
959.4122,86.19573129
959.8943,84.8468259
960.3764,83.33510156
960.8585,81.6447836
961.3406,79.79641424
961.8228,77.76758162
962.3049,75.59200915
962.787,73.32075473
963.2691,71.03933609
963.7512,68.79581894
964.2333,66.6317801
964.7155,64.63736418
965.1976,62.89267363
965.6797,61.44399412
966.1618,60.27340859
966.6439,59.4399343
967.126,58.87167505
967.6082,58.55034966
968.0903,58.3983577
968.5724,58.32601056
969.0545,58.24785351
969.5366,58.10221746
970.0187,57.78253019
970.5009,57.23888047
970.983,56.42885338
971.4651,55.31698054
971.9472,53.87153042
972.4293,52.09906101
972.9114,49.98273994
973.3936,47.59180034
973.8757,44.93470762
974.3578,42.05914025
974.8399,38.98696218
975.322,35.79758527
975.8041,32.50199892
976.2863,29.21845069
976.7684,25.96312925
977.2505,22.81803559
977.7326,19.8198163
978.2147,17.04875646
978.6968,14.5156584
979.179,12.27786998
979.6611,10.34685391
980.1432,8.776532531
980.6253,7.543424634
981.1074,6.596315345
981.5895,5.964169513
982.0717,5.602974601
982.5538,5.479196262
983.0359,5.559623961
983.518,5.767449744
984.0001,6.093931758
984.4822,6.477488602
984.9644,6.92553197
985.4465,7.344768199
985.9286,7.751228969
986.4107,8.097045755
986.8928,8.368806293
987.3749,8.572911985
987.8571,8.748451239
988.3392,8.820827586
988.8213,8.795474235
989.3034,8.710510464
989.7855,8.576383591
990.2676,8.3866899
990.7498,8.155056228
991.2319,7.861346525
991.714,7.566895561
992.1961,7.24183109
992.6782,6.892338772
993.1603,6.564878664
993.6425,6.205599624
994.1246,5.867921074
994.6067,5.526773439
995.0888,5.175483876
995.5709,4.875574771
996.053,4.594659538
996.5352,4.305160578
997.0173,4.047665532
997.4994,3.812224284
997.9815,3.597626135
998.4636,3.413454147
998.9457,3.25894093
999.4279,3.105273484
999.91,3.008029103
1000.392,2.896319338
1000.874,2.850107018
1001.356,2.797353643
1001.838,2.783883987
1002.321,2.776328896
1002.803,2.814534331
1003.285,2.860047576
1003.767,2.921953457
1004.249,3.001150519
1004.731,3.09916446
1005.213,3.208098804
1005.695,3.316283946
1006.177,3.434554408
1006.66,3.534222648
1007.142,3.68074592
1007.624,3.810924472
1008.106,3.935963792
1008.588,4.073221216
1009.07,4.174840629
1009.552,4.299729939
1010.034,4.440908358
1010.517,4.543130047
1010.999,4.673400962
1011.481,4.789822387
1011.963,4.890384818
1012.445,4.99066712
1012.927,5.115380311
1013.409,5.169179037
1013.891,5.256399201
1014.373,5.339101268
1014.856,5.379049792
1015.338,5.426461733
1015.82,5.436349266
1016.302,5.469019527
1016.784,5.473863487
1017.266,5.460373807
1017.748,5.44948353
1018.23,5.396677614
