frequency_cm,power
0.002643379433026612,3591.185204951731
0.0026512937427063325,3718.450483583037
0.0026592080523860527,3851.2742289253356
0.0026671223620657733,3989.833169277715
0.002675036671745494,4134.306922196711
0.002682950981425214,4284.877844230689
0.0026908652911049346,4441.7308711009855
0.0026987796007846548,4605.053348383283
0.0027066939104643754,4775.034852761138
0.0027146082201440955,4951.867003941761
0.002722522529823816,5135.743267342881
0.0027304368395035363,5326.858747677988
0.002738351149183257,5525.409973586012
0.002746265458862977,5731.594673470079
0.0027541797685426976,5945.611542728789
0.002762094078222418,6167.660002581851
0.0027700083879021384,6397.939950710749
0.002777922697581859,6636.651503953102
0.002785837007261579,6883.994733308051
0.0027937513169412997,7140.169391527611
0.00280166562662102,7405.374633587141
0.0028095799363007405,7679.808730345203
0.0028174942459804606,7963.668775720691
0.0028254085556601812,8257.150387731595
0.0028333228653399014,8560.447403756654
0.002841237175019622,8873.751570396878
0.002849151484699342,9197.252228329806
0.0028570657943790627,9531.135992564341
0.0028649801040587833,9875.586428518729
0.0028728944137385035,10230.783724358265
0.002880808723418224,10596.904360042803
0.0028887230330979442,10974.120773547078
0.002896637342777665,11362.601024728878
0.002904551652457385,11762.508457331945
0.0029124659621371056,12174.001359621023
0.0029203802718168258,12597.23262415675
0.0029282945814965463,13032.349407227313
0.0029362088911762665,13479.492788462474
0.002944123200855987,13938.797431163164
0.0029520375105357077,14410.391243886723
0.002959951820215428,14894.395043834116
0.0029678661298951485,15390.92222259039
0.0029757804395748686,15900.078414773961
0.002983694749254589,16421.961170153732
0.0029916090589343094,16956.6596297954
0.00299952336861403,17504.254206799775
0.00300743767829375,18064.81627219653
0.0030153519879734707,18638.407846556303
0.003023266297653191,19225.081297882447
0.0030311806073329115,19824.879046341754
0.0030390949170126316,20437.833276389763
0.0030470092266923522,21063.96565684165
0.003054923536372073,21703.287069435002
0.003062837846051793,22355.797346423584
0.0030707521557315136,23021.485017734492
0.0030786664654112337,23700.32706821215
0.0030865807750909543,24392.288705463856
0.0030944950847706745,25097.323138810436
0.003102409394450395,25815.371369835408
0.0031103237041301152,26546.361995012478
0.003118238013809836,27290.21102087909
0.003126152323489556,28046.82169220901
0.0031340666331692766,28816.084333622115
0.003141980942848997,29597.876205053508
0.0031498952525287173,30392.06137148749
0.003157809562208438,31198.490587343927
0.003165723871888158,32017.00119588638
0.0031736381815678787,32847.417044002184
0.003181552491247599,33689.54841268377
0.0031894668009273194,34543.191963521276
0.0031973811106070396,35408.13070149323
0.00320529542028676,36284.13395432143
0.0032132097299664803,37170.95736863212
0.003221124039646201,38068.342923143144
0.0032290383493259215,38976.0189590717
0.0032369526590056417,39893.700227933914
0.0032448669686853623,40821.08795688137
0.0032527812783650824,41757.86993169467
0.003260695588044803,42703.7205975286
0.003268609897724523,43658.30117747614
0.003276524207404244,44621.25980899318
0.003284438517083964,45592.23169819742
0.0032923528267636845,46570.839292029836
0.0033002671364434047,47556.692468237015
0.0033081814461231253,48549.38874310803
0.003316095755802846,49548.51349686965
0.003324010065482566,50553.64021661761
0.0033319243751622867,51564.330756632575
0.003339838684842007,52580.13561590331
0.0033477529945217274,53600.594232651005
0.0033556673042014476,54625.23529562138
0.003363581613881168,55653.57707188469
0.0033714959235608883,56685.12775085586
0.003379410233240609,57719.38580422107
0.003387324542920329,58755.84036143018
0.0033952388526000497,59793.97160038859
0.00340315316227977,60833.251152957266
0.0034110674719594904,61873.14252484271
0.003418981781639211,62913.101529436506
0.003426896091318931,63952.576735138326
0.0034348104009986518,64991.0099256731
0.003442724710678372,66027.83657289139
0.0034506390203580925,67062.48632151852
0.0034585533300378127,68094.38348529751
0.0034664676397175333,69122.94755395029
0.0034743819493972534,70147.59371036169
0.003482296259076974,71167.73335737156
0.003490210568756694,72182.77465354351
0.0034981248784364148,73192.12305725989
0.0035060391881161354,74195.18187847795
0.0035139534977958555,75191.35283746682
0.003521867807475576,76180.03662982967
0.0035297821171552963,77160.63349710386
0.003537696426835017,78132.54380221874
0.003545610736514737,79095.16860908052
0.0035535250461944576,80047.91026554322
0.003561439355874178,80990.17298901657
0.0035693536655538984,81921.36345395424
0.0035772679752336185,82840.89138045855
0.003585182284913339,83748.17012323414
0.0035930965945930597,84642.61726011774
0.00360101090427278,85523.65517940868
0.0036089252139525005,86390.7116652252
0.0036168395236322206,87243.22048010756
0.0036247538333119412,88080.62194409336
0.0036326681429916614,88902.36350949117
0.003640582452671382,89707.90033058205
0.003648496762351102,90496.69582748263
0.0036564110720308227,91268.2222434106
0.003664325381710543,92021.96119460001
0.0036722396913902635,92757.40421212048
0.0036801540010699837,93474.05327486694
0.0036880683107497043,94171.42133299328
0.003695982620429425,94849.03282108015
0.003703896930109145,95506.42416033435
0.0037118112397888656,96143.14424913573
0.0037197255494685858,96758.75494126132
0.0037276398591483064,97352.83151113101
0.0037355541688280265,97924.96310544046
0.003743468478507747,98474.75318055955
0.0037513827881874673,99001.81992510053
0.003759297097867188,99505.79666707406
0.003767211407546908,99986.33226507809
0.0037751257172266286,100443.09148298258
0.003783040026906349,100875.75534759769
0.0037909543365860694,101284.02148883768
0.00379886864626579,101667.60446191643
0.00380678295594551,102026.23605113417
0.0038146972656252307,102359.66555484646
0.003822611575304951,102667.66005122542
0.0038305258849846715,102950.00464445748
0.0038384401946643916,103206.50269104667
0.0038463545043441122,103436.97600592012
0.0038542688140238324,103641.26504806259
0.003862183123703553,103819.22908543746
0.0038700974333832736,103970.74633897837
0.0038780117430629937,104095.7141054671
0.0038859260527427143,104194.0488591443
0.0038938403624224345,104265.6863319293
0.003901754672102155,104310.58157215566
0.003909668981781875,104328.70898176004
0.003917583291461596,104320.06233189453
0.003925497601141316,104284.65475695982
0.003933411910821036,104222.51872709101
0.003941326220500757,104133.70599915694
0.003949240530180477,104018.28754636415
0.003957154839860198,103876.3534665879
0.0039650691495399185,103708.01286958266
0.003972983459219638,103513.3937432534
0.003980897768899359,103292.64279920058
0.0039888120785790794,103045.92529777768
0.0039967263882588,102773.4248529329
0.00400464069793852,102475.34321713109
0.00401255500761824,102151.90004668139
0.004020469317297961,101803.33264782417
0.0040283836269776815,101429.89570395433
0.004036297936657401,101031.86098438792
0.004044212246337122,100609.51703509936
0.0040521265560168425,100163.16885188568
0.004060040865696563,99693.13753643431
0.004067955175376284,99199.75993579552
0.004075869485056003,98683.3882657815
0.004083783794735724,98144.38971883568
0.0040916981044154446,97583.14605693617
0.004099612414095165,97000.05319011581
0.004107526723774885,96395.52074119926
0.0041154410334546055,95769.9715973755
0.004123355343134326,95123.8414492401
0.004131269652814047,94457.57831795576
0.004139183962493766,93771.6420711943
0.004147098272173487,93066.50392853706
0.004155012581853208,92342.64595702013
0.004162926891532928,91600.56055752316
0.004170841201212649,90840.74994271084
0.0041787555108923685,90063.72560724147
0.004186669820572089,89270.00779096692
0.00419458413025181,88460.12493585375
0.00420249843993153,87634.61313735868
0.00421041274961125,86794.01559099773
0.004218327059290971,85938.88203484772
0.004226241368970691,85069.76818872348
0.004234155678650412,84187.2351907716
0.004242069988330132,83291.8490322216
0.004249984298009852,82384.17999103422
0.004257898607689573,81464.80206518018
0.004265812917369293,80534.29240628285
0.004273727227049014,79593.2307543479
0.004281641536728734,78642.19887429978
0.004289555846408454,77681.77999503599
0.004297470156088175,76712.5582517002
0.004305384465767895,75735.11813186815
0.004313298775447615,74750.04392632566
0.004321213085127336,73757.91918510992
0.004329127394807056,72759.32617946959
0.004337041704486777,71754.8453703873
0.0043449560141664975,70745.05488429208
0.004352870323846217,69730.52999657435
0.004360784633525938,68711.84262350011
0.004368698943205658,67689.5608231031
0.004376613252885379,66664.24830561486
0.004384527562565099,65636.4639539766
0.004392441872244819,64606.76135495387
0.00440035618192454,63575.68834135757
0.0044082704916042605,62543.78654585327
0.00441618480128398,61511.590966818505
0.004424099110963701,60479.62954668711
0.004432013420643421,59448.42276319754
0.004439927730323142,58418.48323393716
0.004447842040002863,57390.31533455397
0.004455756349682582,56364.4148309815
0.004463670659362303,55341.26852599978
0.0044715849690420235,54321.35392043068
0.004479499278721744,53305.13888924132
0.004487413588401464,52293.081372804816
0.004495327898081184,51285.62908354252
0.004503242207760905,50283.21922814713
0.004511156517440626,49286.27824556126
0.004519070827120346,48295.22156086006
0.004526985136800066,47310.45335516296
0.0045348994464797865,46332.36635167285
0.004542813756159507,45361.34161791816
0.004550728065839228,44397.748384246726
0.0045586423755189474,43441.94387859658
0.004566556685198668,42494.27317754538
0.004574470994878389,41555.069073614184
0.004582385304558109,40624.65195877959
0.004590299614237829,39703.32972412333
0.0045982139239175495,38791.39767552647
0.00460612823359727,37889.13846529218
0.004614042543276991,36996.82203955894
0.004621956852956711,36114.70560134507
0.004629871162636431,35243.03358904304
0.004637785472316152,34382.037670163
0.004645699781995872,33531.93675010388
0.004653614091675593,32692.936995711076
0.0046615284013553126,31865.23187336182
0.004669442711035033,31049.00220130018
0.004677357020714754,30244.416215926885
0.004685271330394474,29451.629651732354
0.004693185640074194,28670.785834545244
0.004701099949753915,27902.015787753353
0.004709014259433635,27145.43835113984
0.004716928569113356,26401.160311963602
0.0047248428787930764,25669.27654789964
0.004732757188472796,24949.870181443726
0.004740671498152517,24243.012745373704
0.004748585807832237,23548.764358849963
0.004756500117511958,22867.173913727518
0.004764414427191678,22198.27927064367
0.004772328736871398,21542.107464437286
0.004780243046551119,20898.67491844844
0.0047881573562308394,20267.987667241287
0.00479607166591056,19650.04158728749
0.00480398597559028,19044.82263514281
0.00481190028527,18452.307092646482
0.004819814594949721,17872.461818669213
0.0048277289046294415,17305.244506934632
0.004835643214309161,16750.603949437056
0.004843557523988882,16208.48030497857
0.0048514718336686025,15678.80537234892
0.004859386143348323,15161.50286767247
0.004867300453028043,14656.488705449086
0.004875214762707763,14163.671282818383
0.004883129072387484,13682.951766580227
0.0048910433820672046,13214.224382508773
0.004898957691746925,12757.376706502428
0.004906872001426645,12312.289957117579
0.0049147863111063655,11878.839289040488
0.004922700620786086,11456.894087058718
0.004930614930465807,11046.318260101008
0.004938529240145526,10646.970534922988
0.004946443549825247,10258.70474902467
0.004954357859504968,9881.370142395283
0.004962272169184688,9514.811647690825
0.004970186478864408,9158.870178460105
0.0049781007885441285,8813.38291504599
0.004986015098223849,8478.183587799938
0.00499392940790357,8153.1027572596495
0.00500184371758329,7837.968090951653
0.00500975802726301,7532.604636493498
0.005017672336942731,7236.835090682846
0.005025586646622451,6950.480064273777
0.005033500956302172,6673.358342154552
0.0050414152659818915,6405.287138654101
0.005049329575661612,6146.082347718945
0.005057243885341333,5895.558787716021
0.005065158195021053,5653.5304406312225
0.005073072504700774,5419.810685447792
0.005080986814380494,5194.212525503207
0.005088901124060214,4976.548809637643
0.005096815433739935,4766.632446961771
0.005104729743419655,4564.276615086109
0.005112644053099375,4369.294961668812
0.005120558362779096,4181.501799153201
0.005128472672458816,4000.712292580915
0.005136386982138537,3826.742640380743
0.005144301291818257,3659.410248047612
0.005152215601497977,3498.533894640167
0.005160129911177698,3343.9338920393325
0.005168044220857418,3195.4322369239558
0.005175958530537139,3052.8527554331827
0.005183872840216859,2916.021240498413
0.005191787149896579,2784.765581840719
0.0051997014595763,2658.9158886423943
0.0052076157692560205,2538.3046049135887
0.00521553007893574,2422.7666175872773
0.005223444388615461,2312.1393573874257
0.005231358698295181,2206.2628925267622
0.005239273007974902,2104.980015301548
0.005247187317654622,2008.1363216614654
0.005255101627334342,1915.5802838430247
0.005263015937014063,1827.1633161647596
0.0052709302466937835,1742.7398340919515
0.005278844556373504,1662.167306687681
0.005286758866053224,1585.3063025756076
0.005294673175732944,1512.0205295479968
0.005302587485412665,1442.1768679603024
0.005310501795092386,1375.6453980607846
0.005318416104772105,1312.299421410513
0.005326330414451826,1252.0154765553646
0.0053342447241315465,1194.6733491175473
0.005342159033811267,1140.1560764795188
0.005350073343490988,1088.34994723815
0.0053579876531707074,1039.144495611379
0.005365901962850428,992.4324909836137
0.005373816272530149,948.1099227796777
0.005381730582209869,906.0759808601043
0.005389644891889589,866.233031633222
0.0053975592015693095,828.4865900815912
0.00540547351124903,792.7452879020716
0.005413387820928751,758.9208379600276
0.0054213021306084705,726.9279952590239
0.005429216440288191,696.6845146277437
0.005437130749967912,668.1111053258413
0.005445045059647632,641.1313827700393
0.005452959369327353,615.6718175809046
0.0054608736790070726,591.6616821495917
0.005468787988686793,569.0329949222132
0.005476702298366514,547.7204625975644
0.005484616608046234,527.661420431661
0.005492530917725954,508.79577083988005
0.005500445227405675,491.0659204845887
0.005508359537085395,474.41671603285005
0.005516273846765116,458.7953787652717
0.005524188156444836,444.15143821322573
0.005532102466124556,430.43666499757137
0.005540016775804277,417.6050030376818
0.005547931085483997,405.6125012949977
0.005555845395163718,394.41724521054624
0.005563759704843438,383.97928799086674
0.005571674014523158,374.26058189162086
0.005579588324202879,365.2249096428118
0.0055875026338825995,356.8378161540476
0.005595416943562319,349.06654063264494
0.00560333125324204,341.8799492416237
0.00561124556292176,335.2484684187769
0.005619159872601481,329.1440189720531
0.0056270741822812016,323.5399510604755
0.005634988491960921,318.41098016373473
0.005642902801640642,313.7331241374682
0.0056508171113203625,309.4836414450982
0.005658731421000083,305.6409706509325
0.005666645730679803,302.1846712530669
0.005674560040359523,299.09536592848366
0.005682474350039244,296.3546842566306
0.005690388659718965,293.9452079816716
0.005698302969398684,291.8504178676007
0.005706217279078405,290.05464219443866
0.0057141315887581255,288.5430069378735
0.005722045898437846,287.30138766891247
0.005729960208117567,286.31636320444034
0.005737874517797286,285.57517103401153
0.005745788827477007,285.0656645427448
0.005753703137156728,284.77627204490227
0.005761617446836448,284.6959576375427
0.005769531756516168,284.81418387861476
0.0057774460661958885,285.12087628901975
0.005785360375875609,285.60638967343306
0.00579327468555533,286.2614762501843
0.005801188995235049,287.07725557611616
0.00580910330491477,288.04518624819485
0.005817017614594491,289.15703935965104
0.005824931924274211,290.40487368465546
0.005832846233953932,291.78101256193725
0.0058407605436336515,293.2780224443565
0.005848674853313372,294.8886930782707
0.005856589162993093,296.6060192735301
0.005864503472672813,298.4231842221782
0.005872417782352533,300.33354432134735
0.005880332092032254,302.33061545348636
0.005888246401711974,304.40806067489154
0.005896160711391695,306.55967926157405
0.005904075021071415,308.7793970597416
0.005911989330751135,311.0612580866443
0.005919903640430856,313.39941732618456
0.005927817950110576,315.7881346625659
0.005935732259790297,318.2217698943097
0.005943646569470017,320.694778770213
0.005951560879149737,323.2017099882837
0.005959475188829458,325.7372030982929
0.005967389498509178,328.2959872484163
0.005975303808188898,330.8728807163953
0.005983218117868619,333.46279116583685
0.005991132427548339,336.0607165685608
0.00599904673722806,338.6617467344029
0.0060069610469077805,341.26106539051625
0.0060148753565875,343.8539527529855
0.006022789666267221,346.4357885344989
0.006030703975946941,349.00205533287857
0.006038618285626662,351.54834234645057
0.006046532595306382,354.07034936354694
0.006054446904986102,356.5638909748354
0.006062361214665823,359.024900958712
0.0060702755243455435,361.4494367915996
0.006078189834025263,363.83368423671067
0.006086104143704984,366.1739619666304
0.0060940184533847044,368.4667261769393
0.006101932763064425,370.70857515004246
0.006109847072744146,372.8962537303626
0.006117761382423865,375.02665767410747
0.006125675692103586,377.0968378389304
0.0061335900017833065,379.1040041809218
0.006141504311463027,381.0455295285498
0.006149418621142747,382.9189531053498
0.0061573329308224675,384.7219837753799
0.006165247240502188,386.4525029876663
0.006173161550181909,388.1085673980847
0.006181075859861629,389.68841114934844
0.006188990169541349,391.19044779196764
0.0061969044792210696,392.6132718312442
0.00620481878890079,393.9556598875297
0.006212733098580511,395.21657145911337
0.0062206474082602305,396.3951492792123
0.006228561717939951,397.49071926060697
0.006236476027619672,398.50279002348077
0.006244390337299392,399.4310520040054
0.006252304646979112,400.2753761431176
0.0062602189566588326,401.0358121568199
0.006268133266338553,401.71258639110215
0.006276047576018274,402.3060992663627
0.006283961885697994,402.8169223178204
0.006291876195377714,403.24579484004613
0.006299790505057435,403.59362014523236
0.006307704814737155,403.8614614462725
0.006315619124416876,404.0505373770799
0.006323533434096596,404.1622171638429
0.006331447743776316,404.19801546212807
0.006339362053456037,404.15958687582895
0.006347276363135757,404.0487201749977
0.006355190672815478,403.8673322305149
0.006363104982495198,403.61746168442016
0.006371019292174918,403.30126237546745
0.006378933601854639,402.92099654014294
0.0063868479115343595,402.47902780997237
0.006394762221214079,401.9778140264312
0.0064026765308938,401.419899895185
0.00641059084057352,400.8079095016979
0.006418505150253241,400.1445387105059
0.006426419459932961,399.43254747056415
0.006434333769612681,398.67475204921226
0.006442248079292402,397.8740172172133
0.0064501623889721225,397.03324840730915
0.006458076698651843,396.1553838685251
0.006465991008331563,395.2433868382433
0.006473905318011283,394.30023775374065
0.006481819627691004,393.3289265245341
0.006489733937370725,392.332444886409
0.006497648247050444,391.3137788575356
0.006505562556730165,390.2759013164741
0.0065134768664098855,389.2217647212954
0.006521391176089606,388.15429398834146
0.006529305485769326,387.0763795484383
0.006537219795449046,385.9908705976108
0.006545134105128767,384.9005685585337
0.006553048414808488,383.80822076810654
0.006560962724488208,382.71651440565466
0.006568877034167928,381.62807067534084
0.0065767913438476485,380.54543925543754
0.006584705653527369,379.471093026115
0.00659261996320709,378.40742308644775
0.006600534272886809,377.3567340702926
0.00660844858256653,376.3212397697062
0.006616362892246251,375.30305907351305
0.006624277201925971,374.30421222760015
0.006632191511605692,373.32661742249
0.0066401058212854115,372.3720877126663
0.006648020130965132,371.44232827112864
0.006655934440644853,370.53893398157936
0.006663848750324573,369.6633873696505
0.006671763060004293,368.81705687355554
0.006679677369684014,368.0011954535573
0.006687591679363734,367.21693953865946
0.006695505989043455,366.46530830798827
0.0067034202987231745,365.7472033033815
0.006711334608402895,365.06340836880065
0.006719248918082616,364.4145899113114
0.006727163227762336,363.8012974775141
0.006735077537442057,363.2239646385026
0.006742991847121777,362.68291017564565
0.006750906156801497,362.17833955873374
0.006758820466481218,361.71034670733826
0.006766734776160938,361.2789160255502
0.006774649085840658,360.8839246996437
0.006782563395520379,360.5251452476329
0.006790477705200099,360.20224830912343
0.00679839201487982,359.9148056633885
0.00680630632455954,359.6622934631286
0.00681422063423926,359.44409567096204
0.006822134943918981,359.25950768534574
0.006830049253598701,359.1077401422787
0.006837963563278422,358.98792287890024
0.006845877872958142,358.89910904484003
0.006853792182637862,358.840279347007
0.006861706492317583,358.81034641337175
0.0068696208019973035,358.8081592611913
0.006877535111677023,358.83250785509586
0.006885449421356744,358.88212774043006
0.0068933637310364644,358.9557047373074
0.006901278040716185,359.05187968089325
0.006909192350395906,359.1692531935709
0.006917106660075625,359.3063904747925
0.006925020969755346,359.4618260946363
0.0069329352794350665,359.6340687773044
0.006940849589114787,359.8216061610951
0.006948763898794507,360.0229095216742
0.0069566782084742275,360.2364384458141
0.006964592518153948,360.4606454431547
0.006972506827833669,360.69398048391974
0.006980421137513388,360.9348954509781
0.006988335447193109,361.1818484950757
0.0069962497568728296,361.43330828255387
0.00700416406655255,361.6877581253772
0.007012078376232271,361.9436999838028
0.0070199926859119905,362.19965833258743
0.007027906995591711,362.4541838821642
0.007035821305271432,362.705857146819
0.007043735614951152,362.9532918524585
0.007051649924630872,363.195138177187
0.007059564234310593,363.43008581848716
0.007067478543990313,363.65686688144217
0.007075392853670034,363.87425858302765
0.0070833071633497535,364.0810857681487
0.007091221473029474,364.27622323370593
0.007099135782709195,364.45859785759495
0.007107050092388915,364.62719053017764
0.007114964402068636,364.78103788637065
0.007122878711748356,364.91923383709945
0.007130793021428076,365.0409308994895
0.007138707331107797,365.14534132573584
0.007146621640787517,365.2317380311974
0.007154535950467237,365.29945532281346
0.007162450260146958,365.3478894295108
0.007170364569826678,365.37649883680706
0.007178278879506399,365.38480442833634
0.0071861931891861195,365.3723894375415
0.007194107498865839,365.3388992132582
0.00720202180854556,365.28404080339067
0.00720993611822528,365.20758236132576
0.007217850427905001,365.1093523801556
0.007225764737584721,364.98923876019484
0.007233679047264441,364.84718771564746
0.007241593356944162,364.68320252664415
0.0072495076666238825,364.49734214319545
0.007257421976303602,364.2897196479319
0.007265336285983323,364.06050058475734
0.007273250595663043,363.8099011608257
0.007281164905342764,363.5381863294671
0.007289079215022485,363.24566776189454
0.007296993524702204,362.93270171570765
0.007304907834381925,362.5996868083559
0.0073128221440616455,362.24706170384883
0.007320736453741366,361.8753027211119
0.007328650763421086,361.4849213724359
0.007336565073100806,361.07646184055085
0.007344479382780527,360.65049840284195
0.007352393692460248,360.20763281124886
0.007360308002139967,359.7484916363515
0.007368222311819688,359.2737235840984
0.0073761366214994085,358.78399679355783
0.007384050931179129,358.27999612398133
0.00739196524085885,357.76242043934303
0.007399879550538569,357.2319798983832
0.00740779386021829,356.68939325802853
0.007415708169898011,356.1353851978752
0.007423622479577731,355.57068367322944
0.007431536789257451,354.99601730397916
0.0074394510989371715,354.41211280634354
0.007447365408616892,353.81969247429754
0.007455279718296613,353.219471717205
0.007463194027976333,352.6121566599159
0.007471108337656053,351.9984418113044
0.007479022647335774,351.3790078069034
0.007486936957015494,350.7545192310076
0.007494851266695215,350.125622523274
0.0075027655763749345,349.4929439745267
0.007510679886054655,348.8570878161468
0.007518594195734376,348.2186344070708
0.007526508505414096,347.5781385220815
0.007534422815093816,346.93612774472996
0.007542337124773537,346.2931009678603
0.007550251434453257,345.6495270043615
0.007558165744132978,345.00584331041824
0.007566080053812698,344.36245482315917
0.007573994363492418,343.71973291427196
0.007581908673172139,343.0780144607773
0.007589822982851859,342.43760103381385
0.00759773729253158,341.7987582059523
0.0076056516022113,341.16171497719006
0.00761356591189102,340.5266633194719
0.007621480221570741,339.89375783923197
0.0076293945312504614,339.26311555714545
0.007637308840930181,338.63481580396115
0.007645223150609902,338.008900230977
0.007653137460289622,337.38537293344456
0.007661051769969343,336.76420068488375
0.0076689660796490635,336.14531328002914
0.007676880389328783,335.5286039838695
0.007684794699008504,334.9139300839807
0.0076927090086882245,334.3011135431351
0.007700623318367945,333.6899417489201
0.007708537628047665,333.080168356916
0.007716451937727385,332.4715142237626
0.007724366247407106,331.8636684262783
0.0077322805570868266,331.2562893625998
0.007740194866766547,330.6490059312004
0.007748109176446267,330.041418783444
0.0077560234861259875,329.4331016452627
0.007763937795805708,328.8236027033872
0.007771852105485429,328.21244605149644
0.007779766415165148,327.5991331915426
0.007787680724844869,326.9831445854604
0.0077955950345245896,326.3639412523933
0.00780350934420431,325.7409664065557
0.00781142365388403,325.1136471307904
0.00781933796356375,324.48139608089997
0.007827252273243471,323.8436132158089
0.007835166582923192,323.19968754864027
0.007843080892602912,322.548998913805
0.007850995202282633,321.89091974526235
0.007858909511962353,321.22481686113264
0.007866823821642072,320.55005324993715
0.007874738131321793,319.8659898537887
0.007882652441001513,319.17198734396356
0.007890566750681234,318.4674078843647
0.007898481060360955,317.7516168785084
0.007906395370040675,317.0239846957649
0.007914309679720396,316.28388837272695
0.007922223989400116,315.5307132856962
0.007930138299079837,314.7638547904351
0.007938052608759556,313.98271982546356
0.007945966918439277,313.18672847535316
0.007953881228118997,312.3753154906159
0.007961795537798718,311.5479317609675
0.007969709847478438,310.70404573890465
0.007977624157158159,309.8431448107228
0.00798553846683788,308.9647366122737
0.0079934527765176,308.06835028696077
